id,project_a,project_b
1262,https://github.com/eslint/eslint,https://github.com/axios/axios
1264,https://github.com/eslint/eslint,https://github.com/brooooooklyn/snappy
1269,https://github.com/zloirock/core-js,https://github.com/redux-saga/redux-saga
1273,https://github.com/zloirock/core-js,https://github.com/gregberge/svgr
1279,https://github.com/zloirock/core-js,https://github.com/swc-project/swc
1284,https://github.com/zloirock/core-js,https://github.com/emotion-js/emotion
1287,https://github.com/zloirock/core-js,https://github.com/eslint/eslint
1289,https://github.com/zloirock/core-js,https://github.com/dcodeio/long.js
1290,https://github.com/zloirock/core-js,https://github.com/qix-/color-convert
1293,https://github.com/zloirock/core-js,https://github.com/wooorm/markdown-table
1296,https://github.com/zloirock/core-js,https://github.com/typescript-eslint/typescript-eslint
1299,https://github.com/zloirock/core-js,https://github.com/salesforce/tough-cookie
1310,https://github.com/zloirock/core-js,https://github.com/mozilla/source-map
1314,https://github.com/zloirock/core-js,https://github.com/mattn/go-isatty
1323,https://github.com/zloirock/core-js,https://github.com/axios/axios
1331,https://github.com/zloirock/core-js,https://github.com/mysticatea/abort-controller
1335,https://github.com/zloirock/core-js,https://github.com/streetsidesoftware/cspell
1337,https://github.com/zloirock/core-js,https://github.com/pandas-dev/pandas
1339,https://github.com/zloirock/core-js,https://github.com/ethers-io/ethers.js
1341,https://github.com/zloirock/core-js,https://github.com/formatjs/formatjs
1346,https://github.com/zloirock/core-js,https://github.com/tklauser/go-sysconf
1352,https://github.com/zloirock/core-js,https://github.com/alexeyraspopov/picocolors
1353,https://github.com/sheetjs/js-crc32,https://github.com/babel/babel
1358,https://github.com/sheetjs/js-crc32,https://github.com/pnpm/cmd-shim
1361,https://github.com/sheetjs/js-crc32,https://github.com/mafintosh/pump
1362,https://github.com/sheetjs/js-crc32,https://github.com/mochajs/mocha
1363,https://github.com/sheetjs/js-crc32,https://github.com/eslint/eslint
1367,https://github.com/sheetjs/js-crc32,https://github.com/gulpjs/gulp
1371,https://github.com/sheetjs/js-crc32,https://github.com/cssnano/cssnano
1374,https://github.com/sheetjs/js-crc32,https://github.com/immerjs/immer
1377,https://github.com/sheetjs/js-crc32,https://github.com/pytest-dev/pytest
1378,https://github.com/sheetjs/js-crc32,https://github.com/gregberge/svgr
1386,https://github.com/sheetjs/js-crc32,https://github.com/floating-ui/floating-ui
1393,https://github.com/sheetjs/js-crc32,https://github.com/epoberezkin/fast-deep-equal
1398,https://github.com/sheetjs/js-crc32,https://github.com/brooooooklyn/snappy
1405,https://github.com/sheetjs/js-crc32,https://github.com/pandas-dev/pandas
1408,https://github.com/sheetjs/js-crc32,https://github.com/nodeca/js-yaml
1412,https://github.com/sheetjs/js-crc32,https://github.com/reactivex/rxjs
1413,https://github.com/sheetjs/js-crc32,https://github.com/google/flatbuffers
1415,https://github.com/sheetjs/js-crc32,https://github.com/fastify/fastify
1420,https://github.com/dcodeio/long.js,https://github.com/chzyer/readline
1422,https://github.com/dcodeio/long.js,https://github.com/browserslist/browserslist
1423,https://github.com/dcodeio/long.js,https://github.com/clap-rs/clap
1424,https://github.com/dcodeio/long.js,https://github.com/axios/axios
1428,https://github.com/dcodeio/long.js,https://github.com/boa-dev/boa
1430,https://github.com/qix-/color-convert,https://github.com/emotion-js/emotion
1433,https://github.com/qix-/color-convert,https://github.com/pnpm/cmd-shim
1437,https://github.com/qix-/color-convert,https://github.com/eslint/eslint
1438,https://github.com/qix-/color-convert,https://github.com/prettier/prettier
1443,https://github.com/qix-/color-convert,https://github.com/pytest-dev/pytest
1445,https://github.com/qix-/color-convert,https://github.com/browserslist/browserslist
1452,https://github.com/qix-/color-convert,https://github.com/mattn/go-isatty
1455,https://github.com/qix-/color-convert,https://github.com/clap-rs/clap
1457,https://github.com/qix-/color-convert,https://github.com/facebook/react
1458,https://github.com/qix-/color-convert,https://github.com/floating-ui/floating-ui
1466,https://github.com/qix-/color-convert,https://github.com/immerjs/immer
1468,https://github.com/mafintosh/pump,https://github.com/babel/babel
1469,https://github.com/mafintosh/pump,https://github.com/emotion-js/emotion
1475,https://github.com/mafintosh/pump,https://github.com/gulpjs/gulp
1476,https://github.com/mafintosh/pump,https://github.com/electron/electron
1478,https://github.com/mafintosh/pump,https://github.com/cssnano/cssnano
1481,https://github.com/mafintosh/pump,https://github.com/jedisct1/go-minisign
1488,https://github.com/prettier/prettier,https://github.com/babel/babel
1489,https://github.com/prettier/prettier,https://github.com/emotion-js/emotion
1491,https://github.com/prettier/prettier,https://github.com/debug-js/debug
1500,https://github.com/prettier/prettier,https://github.com/electron/electron
1502,https://github.com/prettier/prettier,https://github.com/cssnano/cssnano
1504,https://github.com/prettier/prettier,https://github.com/immerjs/immer
1508,https://github.com/prettier/prettier,https://github.com/motdotla/dotenv
1512,https://github.com/prettier/prettier,https://github.com/ajv-validator/ajv
1515,https://github.com/prettier/prettier,https://github.com/floating-ui/floating-ui
1518,https://github.com/prettier/prettier,https://github.com/marak/colors.js
1526,https://github.com/prettier/prettier,https://github.com/brooooooklyn/snappy
1533,https://github.com/prettier/prettier,https://github.com/pandas-dev/pandas
1537,https://github.com/prettier/prettier,https://github.com/formatjs/formatjs
1539,https://github.com/prettier/prettier,https://github.com/kaelzhang/node-ignore
1540,https://github.com/prettier/prettier,https://github.com/google/flatbuffers
1544,https://github.com/typescript-eslint/typescript-eslint,https://github.com/mochajs/mocha
1546,https://github.com/typescript-eslint/typescript-eslint,https://github.com/sheetjs/js-crc32
1547,https://github.com/typescript-eslint/typescript-eslint,https://github.com/facebook/react
1555,https://github.com/typescript-eslint/typescript-eslint,https://github.com/babel/babel
1557,https://github.com/typescript-eslint/typescript-eslint,https://github.com/eslint/eslint
1558,https://github.com/typescript-eslint/typescript-eslint,https://github.com/rollup/rollup
1564,https://github.com/typescript-eslint/typescript-eslint,https://github.com/dcodeio/long.js
1567,https://github.com/typescript-eslint/typescript-eslint,https://github.com/redux-saga/redux-saga
1570,https://github.com/typescript-eslint/typescript-eslint,https://github.com/gregberge/svgr
1573,https://github.com/typescript-eslint/typescript-eslint,https://github.com/pion/webrtc
1576,https://github.com/typescript-eslint/typescript-eslint,https://github.com/ajv-validator/ajv
1578,https://github.com/typescript-eslint/typescript-eslint,https://github.com/browserslist/browserslist
1579,https://github.com/typescript-eslint/typescript-eslint,https://github.com/floating-ui/floating-ui
1584,https://github.com/typescript-eslint/typescript-eslint,https://github.com/fb55/entities
1591,https://github.com/typescript-eslint/typescript-eslint,https://github.com/colorjs/color-name
1594,https://github.com/typescript-eslint/typescript-eslint,https://github.com/mysticatea/abort-controller
1603,https://github.com/typescript-eslint/typescript-eslint,https://github.com/nodeca/js-yaml
1607,https://github.com/typescript-eslint/typescript-eslint,https://github.com/reactivex/rxjs
1611,https://github.com/typescript-eslint/typescript-eslint,https://github.com/biomejs/biome
1612,https://github.com/typescript-eslint/typescript-eslint,https://github.com/fastify/fastify
1615,https://github.com/salesforce/tough-cookie,https://github.com/mochajs/mocha
1616,https://github.com/salesforce/tough-cookie,https://github.com/gulpjs/gulp
1617,https://github.com/salesforce/tough-cookie,https://github.com/facebook/react
1619,https://github.com/salesforce/tough-cookie,https://github.com/level/levelup
1621,https://github.com/salesforce/tough-cookie,https://github.com/mikemcl/bignumber.js
1633,https://github.com/salesforce/tough-cookie,https://github.com/lukeed/polka
1638,https://github.com/salesforce/tough-cookie,https://github.com/mafintosh/pump
1642,https://github.com/salesforce/tough-cookie,https://github.com/browserslist/browserslist
1645,https://github.com/salesforce/tough-cookie,https://github.com/ajv-validator/ajv
1652,https://github.com/salesforce/tough-cookie,https://github.com/axios/axios
1654,https://github.com/salesforce/tough-cookie,https://github.com/import-js/eslint-plugin-import
1656,https://github.com/salesforce/tough-cookie,https://github.com/mysticatea/abort-controller
1657,https://github.com/salesforce/tough-cookie,https://github.com/coinbase/coinbase-wallet-sdk
1658,https://github.com/salesforce/tough-cookie,https://github.com/getsentry/sentry-javascript
1661,https://github.com/salesforce/tough-cookie,https://github.com/pandas-dev/pandas
1663,https://github.com/salesforce/tough-cookie,https://github.com/boa-dev/boa
1666,https://github.com/salesforce/tough-cookie,https://github.com/rich-harris/magic-string
1668,https://github.com/salesforce/tough-cookie,https://github.com/mmcloughlin/addchain
1671,https://github.com/salesforce/tough-cookie,https://github.com/google/flatbuffers
1672,https://github.com/salesforce/tough-cookie,https://github.com/qix-/color-convert
1690,https://github.com/pytest-dev/pytest,https://github.com/jedisct1/go-minisign
1692,https://github.com/pytest-dev/pytest,https://github.com/lukeed/polka
1704,https://github.com/pytest-dev/pytest,https://github.com/node-fetch/node-fetch
1707,https://github.com/pytest-dev/pytest,https://github.com/clap-rs/clap
1710,https://github.com/pytest-dev/pytest,https://github.com/epoberezkin/fast-deep-equal
1719,https://github.com/pytest-dev/pytest,https://github.com/humanwhocodes/object-schema
1726,https://github.com/pytest-dev/pytest,https://github.com/mmcloughlin/addchain
1728,https://github.com/pytest-dev/pytest,https://github.com/google/flatbuffers
1729,https://github.com/pytest-dev/pytest,https://github.com/biomejs/biome
1730,https://github.com/pytest-dev/pytest,https://github.com/fastify/fastify
1732,https://github.com/heim-rs/darwin-libproc,https://github.com/gulpjs/gulp
1733,https://github.com/heim-rs/darwin-libproc,https://github.com/facebook/react
1738,https://github.com/heim-rs/darwin-libproc,https://github.com/debug-js/debug
1739,https://github.com/heim-rs/darwin-libproc,https://github.com/eslint/eslint
1741,https://github.com/heim-rs/darwin-libproc,https://github.com/dcodeio/long.js
1745,https://github.com/heim-rs/darwin-libproc,https://github.com/browserslist/browserslist
1748,https://github.com/heim-rs/darwin-libproc,https://github.com/axios/axios
1750,https://github.com/heim-rs/darwin-libproc,https://github.com/brooooooklyn/snappy
1757,https://github.com/immerjs/immer,https://github.com/gulpjs/gulp
1765,https://github.com/immerjs/immer,https://github.com/heim-rs/darwin-libproc
1770,https://github.com/immerjs/immer,https://github.com/ajv-validator/ajv
1780,https://github.com/immerjs/immer,https://github.com/getsentry/sentry-javascript
1781,https://github.com/immerjs/immer,https://github.com/humanwhocodes/object-schema
1787,https://github.com/immerjs/immer,https://github.com/fastify/fastify
1789,https://github.com/jedisct1/go-minisign,https://github.com/gulpjs/gulp
1790,https://github.com/jedisct1/go-minisign,https://github.com/facebook/react
1792,https://github.com/jedisct1/go-minisign,https://github.com/emotion-js/emotion
1796,https://github.com/jedisct1/go-minisign,https://github.com/eslint/eslint
1799,https://github.com/jedisct1/go-minisign,https://github.com/electron/electron
1801,https://github.com/jedisct1/go-minisign,https://github.com/gregberge/svgr
1802,https://github.com/jedisct1/go-minisign,https://github.com/chzyer/readline
1810,https://github.com/jedisct1/go-minisign,https://github.com/colorjs/color-name
1813,https://github.com/jedisct1/go-minisign,https://github.com/coinbase/coinbase-wallet-sdk
1814,https://github.com/jedisct1/go-minisign,https://github.com/getsentry/sentry-javascript
1815,https://github.com/jedisct1/go-minisign,https://github.com/humanwhocodes/object-schema
1816,https://github.com/jedisct1/go-minisign,https://github.com/boa-dev/boa
1821,https://github.com/jedisct1/go-minisign,https://github.com/biomejs/biome
1823,https://github.com/jedisct1/go-minisign,https://github.com/alexeyraspopov/picocolors
1831,https://github.com/lukeed/polka,https://github.com/debug-js/debug
1832,https://github.com/lukeed/polka,https://github.com/eslint/eslint
1834,https://github.com/lukeed/polka,https://github.com/immerjs/immer
1841,https://github.com/lukeed/polka,https://github.com/axios/axios
1845,https://github.com/lukeed/polka,https://github.com/clap-rs/clap
1848,https://github.com/lukeed/polka,https://github.com/import-js/eslint-plugin-import
1850,https://github.com/lukeed/polka,https://github.com/formatjs/formatjs
1851,https://github.com/lukeed/polka,https://github.com/humanwhocodes/object-schema
1861,https://github.com/facebook/react,https://github.com/electron/electron
1863,https://github.com/facebook/react,https://github.com/chzyer/readline
1865,https://github.com/facebook/react,https://github.com/browserslist/browserslist
1872,https://github.com/facebook/react,https://github.com/boa-dev/boa
1875,https://github.com/facebook/react,https://github.com/alexeyraspopov/picocolors
1878,https://github.com/cssnano/cssnano,https://github.com/ajv-validator/ajv
1879,https://github.com/cssnano/cssnano,https://github.com/browserslist/browserslist
1881,https://github.com/cssnano/cssnano,https://github.com/axios/axios
1883,https://github.com/cssnano/cssnano,https://github.com/brooooooklyn/snappy
1884,https://github.com/cssnano/cssnano,https://github.com/coinbase/coinbase-wallet-sdk
1886,https://github.com/cssnano/cssnano,https://github.com/biomejs/biome
1887,https://github.com/cssnano/cssnano,https://github.com/alexeyraspopov/picocolors
1890,https://github.com/motdotla/dotenv,https://github.com/facebook/react
1895,https://github.com/motdotla/dotenv,https://github.com/go-task/slim-sprig
1899,https://github.com/motdotla/dotenv,https://github.com/jedisct1/go-minisign
1911,https://github.com/motdotla/dotenv,https://github.com/fb55/entities
1919,https://github.com/motdotla/dotenv,https://github.com/import-js/eslint-plugin-import
1930,https://github.com/motdotla/dotenv,https://github.com/google/flatbuffers
1934,https://github.com/pion/webrtc,https://github.com/heim-rs/darwin-libproc
1937,https://github.com/pion/webrtc,https://github.com/facebook/react
1942,https://github.com/pion/webrtc,https://github.com/go-task/slim-sprig
1946,https://github.com/pion/webrtc,https://github.com/jedisct1/go-minisign
1949,https://github.com/pion/webrtc,https://github.com/electron/electron
1951,https://github.com/pion/webrtc,https://github.com/gulpjs/gulp
1953,https://github.com/pion/webrtc,https://github.com/mikemcl/bignumber.js
1957,https://github.com/pion/webrtc,https://github.com/browserslist/browserslist
1961,https://github.com/pion/webrtc,https://github.com/marak/colors.js
1963,https://github.com/pion/webrtc,https://github.com/fb55/entities
1964,https://github.com/pion/webrtc,https://github.com/ljharb/qs
1965,https://github.com/pion/webrtc,https://github.com/epoberezkin/fast-deep-equal
1966,https://github.com/pion/webrtc,https://github.com/axios/axios
1967,https://github.com/pion/webrtc,https://github.com/numpy/numpy
1968,https://github.com/pion/webrtc,https://github.com/colorjs/color-name
1973,https://github.com/pion/webrtc,https://github.com/getsentry/sentry-javascript
1979,https://github.com/pion/webrtc,https://github.com/nodeca/js-yaml
1980,https://github.com/pion/webrtc,https://github.com/formatjs/formatjs
1984,https://github.com/postcss/postcss,https://github.com/heim-rs/darwin-libproc
1989,https://github.com/postcss/postcss,https://github.com/emotion-js/emotion
1993,https://github.com/postcss/postcss,https://github.com/cssnano/cssnano
1994,https://github.com/postcss/postcss,https://github.com/go-task/slim-sprig
1996,https://github.com/postcss/postcss,https://github.com/ajv-validator/ajv
2000,https://github.com/postcss/postcss,https://github.com/debug-js/debug
2003,https://github.com/postcss/postcss,https://github.com/gulpjs/gulp
2010,https://github.com/postcss/postcss,https://github.com/floating-ui/floating-ui
2011,https://github.com/postcss/postcss,https://github.com/node-fetch/node-fetch
2013,https://github.com/postcss/postcss,https://github.com/marak/colors.js
2020,https://github.com/postcss/postcss,https://github.com/colorjs/color-name
2025,https://github.com/postcss/postcss,https://github.com/getsentry/sentry-javascript
2026,https://github.com/postcss/postcss,https://github.com/humanwhocodes/object-schema
2031,https://github.com/postcss/postcss,https://github.com/nodeca/js-yaml
2034,https://github.com/postcss/postcss,https://github.com/kaelzhang/node-ignore
2035,https://github.com/postcss/postcss,https://github.com/google/flatbuffers
2038,https://github.com/postcss/postcss,https://github.com/alexeyraspopov/picocolors
2043,https://github.com/mozilla/source-map,https://github.com/cssnano/cssnano
2044,https://github.com/mozilla/source-map,https://github.com/mafintosh/pump
2051,https://github.com/mozilla/source-map,https://github.com/debug-js/debug
2067,https://github.com/floating-ui/floating-ui,https://github.com/debug-js/debug
2068,https://github.com/floating-ui/floating-ui,https://github.com/dcodeio/long.js
2072,https://github.com/floating-ui/floating-ui,https://github.com/eslint/eslint
2074,https://github.com/floating-ui/floating-ui,https://github.com/clap-rs/clap
2079,https://github.com/floating-ui/floating-ui,https://github.com/brooooooklyn/snappy
2081,https://github.com/floating-ui/floating-ui,https://github.com/boa-dev/boa
2084,https://github.com/floating-ui/floating-ui,https://github.com/fastify/fastify
2085,https://github.com/floating-ui/floating-ui,https://github.com/alexeyraspopov/picocolors
2091,https://github.com/browserslist/browserslist,https://github.com/biomejs/biome
2096,https://github.com/node-fetch/node-fetch,https://github.com/level/levelup
2099,https://github.com/node-fetch/node-fetch,https://github.com/browserslist/browserslist
2111,https://github.com/node-fetch/node-fetch,https://github.com/chzyer/readline
2112,https://github.com/node-fetch/node-fetch,https://github.com/clap-rs/clap
2116,https://github.com/node-fetch/node-fetch,https://github.com/ljharb/qs
2122,https://github.com/node-fetch/node-fetch,https://github.com/colorjs/color-name
2124,https://github.com/node-fetch/node-fetch,https://github.com/brooooooklyn/snappy
2128,https://github.com/node-fetch/node-fetch,https://github.com/getsentry/sentry-javascript
2132,https://github.com/node-fetch/node-fetch,https://github.com/ethers-io/ethers.js
2150,https://github.com/mattn/go-isatty,https://github.com/babel/babel
2154,https://github.com/mattn/go-isatty,https://github.com/immerjs/immer
2160,https://github.com/mattn/go-isatty,https://github.com/dcodeio/long.js
2163,https://github.com/mattn/go-isatty,https://github.com/heim-rs/darwin-libproc
2167,https://github.com/mattn/go-isatty,https://github.com/inikulin/parse5
2168,https://github.com/mattn/go-isatty,https://github.com/boa-dev/boa
2173,https://github.com/mattn/go-isatty,https://github.com/kaelzhang/node-ignore
2175,https://github.com/mattn/go-isatty,https://github.com/google/flatbuffers
2176,https://github.com/mattn/go-isatty,https://github.com/biomejs/biome
2177,https://github.com/mattn/go-isatty,https://github.com/fastify/fastify
2178,https://github.com/mattn/go-isatty,https://github.com/alexeyraspopov/picocolors
2187,https://github.com/clap-rs/clap,https://github.com/alexeyraspopov/picocolors
2203,https://github.com/yarnpkg/yarn,https://github.com/ajv-validator/ajv
2211,https://github.com/yarnpkg/yarn,https://github.com/jedisct1/go-minisign
2212,https://github.com/yarnpkg/yarn,https://github.com/prettier/prettier
2214,https://github.com/yarnpkg/yarn,https://github.com/cssnano/cssnano
2217,https://github.com/yarnpkg/yarn,https://github.com/emotion-js/emotion
2219,https://github.com/yarnpkg/yarn,https://github.com/mochajs/mocha
2222,https://github.com/yarnpkg/yarn,https://github.com/salesforce/tough-cookie
2223,https://github.com/yarnpkg/yarn,https://github.com/tokio-rs/tokio
2229,https://github.com/yarnpkg/yarn,https://github.com/webdriverio/webdriverio
2235,https://github.com/yarnpkg/yarn,https://github.com/colorjs/color-name
2245,https://github.com/yarnpkg/yarn,https://github.com/getsentry/sentry-javascript
2247,https://github.com/yarnpkg/yarn,https://github.com/wooorm/markdown-table
2248,https://github.com/yarnpkg/yarn,https://github.com/walletconnect/walletconnect-monorepo
2253,https://github.com/yarnpkg/yarn,https://github.com/ethers-io/ethers.js
2257,https://github.com/yarnpkg/yarn,https://github.com/mmcloughlin/addchain
2258,https://github.com/yarnpkg/yarn,https://github.com/kaelzhang/node-ignore
2259,https://github.com/yarnpkg/yarn,https://github.com/reactivex/rxjs
2267,https://github.com/yarnpkg/yarn,https://github.com/alexeyraspopov/picocolors
2269,https://github.com/fb55/entities,https://github.com/electron/electron
2273,https://github.com/fb55/entities,https://github.com/browserslist/browserslist
2274,https://github.com/fb55/entities,https://github.com/clap-rs/clap
2277,https://github.com/fb55/entities,https://github.com/epoberezkin/fast-deep-equal
2280,https://github.com/ljharb/qs,https://github.com/babel/babel
2282,https://github.com/ljharb/qs,https://github.com/gulpjs/gulp
2284,https://github.com/ljharb/qs,https://github.com/facebook/react
2288,https://github.com/ljharb/qs,https://github.com/clap-rs/clap
2291,https://github.com/ljharb/qs,https://github.com/emotion-js/emotion
2294,https://github.com/ljharb/qs,https://github.com/level/levelup
2304,https://github.com/ljharb/qs,https://github.com/boa-dev/boa
2308,https://github.com/ljharb/qs,https://github.com/fastify/fastify
2309,https://github.com/ljharb/qs,https://github.com/biomejs/biome
2311,https://github.com/epoberezkin/fast-deep-equal,https://github.com/babel/babel
2319,https://github.com/epoberezkin/fast-deep-equal,https://github.com/chzyer/readline
2320,https://github.com/epoberezkin/fast-deep-equal,https://github.com/axios/axios
2326,https://github.com/tokio-rs/tokio,https://github.com/clap-rs/clap
2329,https://github.com/tokio-rs/tokio,https://github.com/rich-harris/magic-string
2330,https://github.com/tokio-rs/tokio,https://github.com/axios/axios
2339,https://github.com/tokio-rs/tokio,https://github.com/cssnano/cssnano
2343,https://github.com/tokio-rs/tokio,https://github.com/sindresorhus/type-fest
2348,https://github.com/tokio-rs/tokio,https://github.com/debug-js/debug
2355,https://github.com/tokio-rs/tokio,https://github.com/dcodeio/long.js
2357,https://github.com/tokio-rs/tokio,https://github.com/marak/colors.js
2358,https://github.com/tokio-rs/tokio,https://github.com/numpy/numpy
2359,https://github.com/tokio-rs/tokio,https://github.com/colorjs/color-name
2361,https://github.com/tokio-rs/tokio,https://github.com/mikemcl/bignumber.js
2372,https://github.com/tokio-rs/tokio,https://github.com/streetsidesoftware/cspell
2375,https://github.com/tokio-rs/tokio,https://github.com/inikulin/parse5
2376,https://github.com/tokio-rs/tokio,https://github.com/ethers-io/ethers.js
2382,https://github.com/tokio-rs/tokio,https://github.com/tklauser/go-sysconf
2384,https://github.com/tokio-rs/tokio,https://github.com/qix-/color-convert
2385,https://github.com/tokio-rs/tokio,https://github.com/biomejs/biome
2391,https://github.com/rich-harris/magic-string,https://github.com/clap-rs/clap
2393,https://github.com/rich-harris/magic-string,https://github.com/heim-rs/darwin-libproc
2405,https://github.com/rich-harris/magic-string,https://github.com/gulpjs/gulp
2409,https://github.com/rich-harris/magic-string,https://github.com/emotion-js/emotion
2410,https://github.com/rich-harris/magic-string,https://github.com/debug-js/debug
2412,https://github.com/rich-harris/magic-string,https://github.com/prettier/prettier
2413,https://github.com/rich-harris/magic-string,https://github.com/browserslist/browserslist
2417,https://github.com/rich-harris/magic-string,https://github.com/dcodeio/long.js
2421,https://github.com/rich-harris/magic-string,https://github.com/colorjs/color-name
2423,https://github.com/rich-harris/magic-string,https://github.com/pandas-dev/pandas
2429,https://github.com/rich-harris/magic-string,https://github.com/nodeca/js-yaml
2437,https://github.com/rich-harris/magic-string,https://github.com/reactivex/rxjs
2438,https://github.com/webdriverio/webdriverio,https://github.com/mochajs/mocha
2439,https://github.com/webdriverio/webdriverio,https://github.com/rollup/rollup
2440,https://github.com/webdriverio/webdriverio,https://github.com/immerjs/immer
2444,https://github.com/webdriverio/webdriverio,https://github.com/pytest-dev/pytest
2447,https://github.com/webdriverio/webdriverio,https://github.com/rich-harris/magic-string
2458,https://github.com/webdriverio/webdriverio,https://github.com/babel/babel
2461,https://github.com/webdriverio/webdriverio,https://github.com/sindresorhus/type-fest
2462,https://github.com/webdriverio/webdriverio,https://github.com/typescript-eslint/typescript-eslint
2464,https://github.com/webdriverio/webdriverio,https://github.com/facebook/react
2465,https://github.com/webdriverio/webdriverio,https://github.com/postcss/postcss
2467,https://github.com/webdriverio/webdriverio,https://github.com/debug-js/debug
2468,https://github.com/webdriverio/webdriverio,https://github.com/level/levelup
2469,https://github.com/webdriverio/webdriverio,https://github.com/prettier/prettier
2471,https://github.com/webdriverio/webdriverio,https://github.com/electron/electron
2472,https://github.com/webdriverio/webdriverio,https://github.com/ajv-validator/ajv
2474,https://github.com/webdriverio/webdriverio,https://github.com/dcodeio/long.js
2477,https://github.com/webdriverio/webdriverio,https://github.com/numpy/numpy
2478,https://github.com/webdriverio/webdriverio,https://github.com/vweevers/module-error
2479,https://github.com/webdriverio/webdriverio,https://github.com/colorjs/color-name
2485,https://github.com/webdriverio/webdriverio,https://github.com/vercel/swr
2495,https://github.com/webdriverio/webdriverio,https://github.com/boa-dev/boa
2499,https://github.com/webdriverio/webdriverio,https://github.com/nodeca/js-yaml
2501,https://github.com/webdriverio/webdriverio,https://github.com/mmcloughlin/addchain
2504,https://github.com/webdriverio/webdriverio,https://github.com/tklauser/go-sysconf
2511,https://github.com/webdriverio/webdriverio,https://github.com/alexeyraspopov/picocolors
2514,https://github.com/numpy/numpy,https://github.com/babel/babel
2516,https://github.com/numpy/numpy,https://github.com/emotion-js/emotion
2517,https://github.com/numpy/numpy,https://github.com/dcodeio/long.js
2518,https://github.com/numpy/numpy,https://github.com/axios/axios
2527,https://github.com/numpy/numpy,https://github.com/node-fetch/node-fetch
2530,https://github.com/numpy/numpy,https://github.com/colorjs/color-name
2535,https://github.com/numpy/numpy,https://github.com/level/levelup
2536,https://github.com/numpy/numpy,https://github.com/clap-rs/clap
2539,https://github.com/numpy/numpy,https://github.com/marak/colors.js
2541,https://github.com/numpy/numpy,https://github.com/humanwhocodes/object-schema
2542,https://github.com/numpy/numpy,https://github.com/ljharb/qs
2546,https://github.com/numpy/numpy,https://github.com/boa-dev/boa
2549,https://github.com/numpy/numpy,https://github.com/mikemcl/bignumber.js
2562,https://github.com/vweevers/module-error,https://github.com/emotion-js/emotion
2565,https://github.com/vweevers/module-error,https://github.com/pytest-dev/pytest
2571,https://github.com/vweevers/module-error,https://github.com/cssnano/cssnano
2579,https://github.com/vweevers/module-error,https://github.com/ajv-validator/ajv
2585,https://github.com/vweevers/module-error,https://github.com/typescript-eslint/typescript-eslint
2586,https://github.com/vweevers/module-error,https://github.com/colorjs/color-name
2587,https://github.com/vweevers/module-error,https://github.com/facebook/react
2588,https://github.com/vweevers/module-error,https://github.com/floating-ui/floating-ui
2592,https://github.com/vweevers/module-error,https://github.com/level/levelup
2597,https://github.com/vweevers/module-error,https://github.com/lukeed/polka
2598,https://github.com/vweevers/module-error,https://github.com/chzyer/readline
2601,https://github.com/colorjs/color-name,https://github.com/babel/babel
2602,https://github.com/colorjs/color-name,https://github.com/axios/axios
2610,https://github.com/brooooooklyn/snappy,https://github.com/boa-dev/boa
2611,https://github.com/import-js/eslint-plugin-import,https://github.com/babel/babel
2615,https://github.com/import-js/eslint-plugin-import,https://github.com/axios/axios
2621,https://github.com/import-js/eslint-plugin-import,https://github.com/brooooooklyn/snappy
2622,https://github.com/import-js/eslint-plugin-import,https://github.com/cssnano/cssnano
2623,https://github.com/import-js/eslint-plugin-import,https://github.com/ajv-validator/ajv
2624,https://github.com/import-js/eslint-plugin-import,https://github.com/heim-rs/darwin-libproc
2627,https://github.com/import-js/eslint-plugin-import,https://github.com/browserslist/browserslist
2634,https://github.com/import-js/eslint-plugin-import,https://github.com/epoberezkin/fast-deep-equal
2635,https://github.com/import-js/eslint-plugin-import,https://github.com/boa-dev/boa
2637,https://github.com/import-js/eslint-plugin-import,https://github.com/formatjs/formatjs
2638,https://github.com/import-js/eslint-plugin-import,https://github.com/google/flatbuffers
2648,https://github.com/vercel/swr,https://github.com/salesforce/tough-cookie
2650,https://github.com/vercel/swr,https://github.com/pytest-dev/pytest
2651,https://github.com/vercel/swr,https://github.com/level/levelup
2652,https://github.com/vercel/swr,https://github.com/gulpjs/gulp
2654,https://github.com/vercel/swr,https://github.com/floating-ui/floating-ui
2662,https://github.com/vercel/swr,https://github.com/brooooooklyn/snappy
2667,https://github.com/vercel/swr,https://github.com/motdotla/dotenv
2668,https://github.com/vercel/swr,https://github.com/rollup/rollup
2670,https://github.com/vercel/swr,https://github.com/sheetjs/js-crc32
2673,https://github.com/vercel/swr,https://github.com/eslint/eslint
2675,https://github.com/vercel/swr,https://github.com/mysticatea/abort-controller
2678,https://github.com/vercel/swr,https://github.com/clap-rs/clap
2679,https://github.com/vercel/swr,https://github.com/browserslist/browserslist
2680,https://github.com/vercel/swr,https://github.com/gregberge/svgr
2683,https://github.com/vercel/swr,https://github.com/typescript-eslint/typescript-eslint
2685,https://github.com/vercel/swr,https://github.com/humanwhocodes/object-schema
2686,https://github.com/vercel/swr,https://github.com/ljharb/qs
2687,https://github.com/vercel/swr,https://github.com/chzyer/readline
2690,https://github.com/vercel/swr,https://github.com/marak/colors.js
2693,https://github.com/vercel/swr,https://github.com/pandas-dev/pandas
2695,https://github.com/vercel/swr,https://github.com/ethers-io/ethers.js
2699,https://github.com/vercel/swr,https://github.com/lukeed/polka
